user_id,signup_date,days_since_signup,acquisition_channel,country,device_primary,used_save_for_later,product_views,sessions,ever_purchased
45918,2024-12-06,511,tiktok_ads,DE,web,0,6,2,0
45919,2024-12-06,511,organic,CA,ios,0,9,4,1
45920,2024-12-06,511,tiktok_ads,CA,android,0,3,2,0
45921,2024-12-06,511,tiktok_ads,US,ios,1,11,7,0
45922,2024-12-06,511,paid_search,US,ios,0,8,5,0
45923,2024-12-06,511,email,US,android,0,1,2,0
45924,2024-12-06,511,tiktok_ads,US,ios,0,6,4,0
45925,2024-12-06,511,tiktok_ads,US,web,0,2,1,0
45926,2024-12-06,511,organic,US,android,0,8,5,0
45927,2024-12-06,511,social,US,web,0,2,2,1
45928,2024-12-06,511,referral,US,web,0,1,3,0
45929,2024-12-06,511,referral,US,web,0,8,5,0
45930,2024-12-06,511,organic,AU,android,0,5,3,0
45931,2024-12-06,511,organic,US,ios,0,5,8,1
45932,2024-12-06,511,tiktok_ads,US,ios,0,0,1,0
45933,2024-12-06,511,organic,DE,android,0,2,5,0
45934,2024-12-06,511,organic,CA,android,0,3,1,0
45935,2024-12-06,511,paid_search,DE,ios,0,8,4,1
45936,2024-12-06,511,tiktok_ads,US,web,0,5,4,0
45937,2024-12-06,511,paid_search,CA,ios,0,5,5,0
45938,2024-12-06,511,paid_search,CA,android,0,10,7,1
45939,2024-12-06,511,tiktok_ads,CA,web,0,8,6,0
45940,2024-12-06,511,tiktok_ads,US,ios,1,9,5,0
45941,2024-12-06,511,organic,US,web,1,5,5,0
45942,2024-12-06,511,referral,US,web,0,17,11,1
45943,2024-12-06,511,referral,US,ios,0,4,2,0
45944,2024-12-06,511,social,US,ios,1,4,3,0
45945,2024-12-06,511,paid_search,US,web,0,1,1,1
45946,2024-12-06,511,tiktok_ads,US,web,0,4,5,0
45947,2024-12-06,511,paid_search,UK,android,0,13,8,0
45948,2024-12-06,511,tiktok_ads,US,web,0,2,3,0
45949,2024-12-06,511,organic,US,ios,0,5,5,1
45950,2024-12-06,511,paid_search,US,web,0,18,10,0
45951,2024-12-06,511,paid_search,US,ios,0,7,9,1
45952,2024-12-06,511,organic,US,ios,0,3,4,1
45953,2024-12-06,511,paid_search,UK,web,0,5,5,1
45954,2024-12-06,511,tiktok_ads,US,android,0,7,6,0
45955,2024-12-06,511,organic,other,android,0,6,5,0
45956,2024-12-07,510,tiktok_ads,US,web,0,5,3,0
45957,2024-12-07,510,tiktok_ads,AU,ios,1,15,9,1
45958,2024-12-07,510,social,US,web,0,6,6,0
45959,2024-12-07,510,organic,UK,ios,0,9,9,1
45960,2024-12-07,510,email,US,web,0,3,4,0
45961,2024-12-07,510,paid_search,DE,ios,0,10,8,1
45962,2024-12-07,510,organic,US,ios,0,6,5,1
45963,2024-12-07,510,referral,US,web,0,3,3,0
45964,2024-12-07,510,email,AU,ios,0,6,5,0
45965,2024-12-07,510,organic,US,ios,0,5,5,0
45966,2024-12-07,510,paid_search,US,ios,0,9,7,0
45967,2024-12-07,510,referral,AU,web,0,10,5,0
45968,2024-12-07,510,paid_search,US,web,0,4,4,0
45969,2024-12-07,510,tiktok_ads,CA,ios,0,0,2,0
45970,2024-12-07,510,organic,US,web,0,4,4,0
45971,2024-12-07,510,social,US,android,0,4,4,0
45972,2024-12-07,510,tiktok_ads,US,android,0,9,8,0
45973,2024-12-07,510,tiktok_ads,US,ios,0,9,6,0
45974,2024-12-07,510,tiktok_ads,UK,web,0,2,5,1
45975,2024-12-07,510,organic,US,ios,0,4,3,0
45976,2024-12-07,510,organic,US,web,0,6,3,0
45977,2024-12-07,510,tiktok_ads,US,web,0,4,3,0
45978,2024-12-07,510,tiktok_ads,US,ios,0,3,6,0
45979,2024-12-07,510,organic,US,android,0,5,4,1
45980,2024-12-07,510,paid_search,US,android,0,3,4,1
45981,2024-12-07,510,tiktok_ads,US,ios,0,2,5,1
45982,2024-12-07,510,paid_search,US,ios,0,4,4,0
45983,2024-12-07,510,tiktok_ads,CA,web,0,1,2,0
45984,2024-12-07,510,social,US,web,0,11,6,0
45985,2024-12-07,510,tiktok_ads,US,web,0,4,3,0
45986,2024-12-07,510,tiktok_ads,US,web,0,6,5,0
45987,2024-12-07,510,email,US,ios,0,4,3,0
45988,2024-12-07,510,organic,US,android,0,6,8,0
45989,2024-12-07,510,tiktok_ads,US,ios,0,4,4,1
45990,2024-12-07,510,referral,US,web,0,3,2,0
45991,2024-12-07,510,organic,US,ios,0,6,4,0
45992,2024-12-07,510,email,CA,android,1,18,13,1
45993,2024-12-07,510,tiktok_ads,UK,android,0,7,6,0
45994,2024-12-07,510,tiktok_ads,US,ios,0,4,4,0
45995,2024-12-07,510,paid_search,CA,web,0,6,7,1
45996,2024-12-07,510,paid_search,US,web,0,13,11,1
45997,2024-12-07,510,tiktok_ads,CA,android,0,0,1,0
45998,2024-12-07,510,tiktok_ads,DE,ios,0,4,6,0
45999,2024-12-07,510,tiktok_ads,CA,web,0,9,7,0
46000,2024-12-07,510,referral,AU,web,0,8,5,1
46001,2024-12-07,510,paid_search,US,ios,0,7,7,0
46002,2024-12-07,510,organic,US,ios,0,8,6,0
46003,2024-12-07,510,organic,CA,ios,0,8,5,1
46004,2024-12-07,510,tiktok_ads,CA,web,0,15,12,1
46005,2024-12-07,510,tiktok_ads,US,web,0,5,6,1
46006,2024-12-07,510,tiktok_ads,US,android,0,14,8,0
46007,2024-12-07,510,tiktok_ads,US,ios,0,6,4,1
46008,2024-12-07,510,email,US,android,0,2,2,1
46009,2024-12-07,510,tiktok_ads,DE,web,0,2,3,0
46010,2024-12-07,510,paid_search,DE,web,0,2,2,1
46011,2024-12-07,510,referral,CA,web,0,5,3,0
46012,2024-12-07,510,organic,US,android,0,8,7,1
46013,2024-12-07,510,tiktok_ads,US,android,0,8,4,0
46014,2024-12-07,510,tiktok_ads,DE,android,0,6,3,0
46015,2024-12-07,510,organic,US,web,0,5,5,1
46016,2024-12-07,510,paid_search,US,ios,0,5,3,0
46017,2024-12-07,510,tiktok_ads,US,web,0,5,4,0
46018,2024-12-07,510,organic,US,web,0,4,2,0
46019,2024-12-07,510,paid_search,US,android,0,4,2,0
46020,2024-12-07,510,organic,US,ios,1,12,11,1
46021,2024-12-07,510,paid_search,US,web,0,8,5,0
46022,2024-12-07,510,tiktok_ads,US,web,0,6,5,0
46023,2024-12-07,510,social,US,android,0,13,7,0
46024,2024-12-07,510,social,US,ios,0,8,5,0
46025,2024-12-07,510,tiktok_ads,US,android,0,2,3,0
46026,2024-12-07,510,email,US,ios,0,9,6,0
46027,2024-12-07,510,organic,US,ios,0,9,8,0
46028,2024-12-07,510,tiktok_ads,US,web,0,4,5,1
46029,2024-12-07,510,tiktok_ads,AU,ios,0,7,7,0
46030,2024-12-07,510,tiktok_ads,US,web,0,6,4,0
46031,2024-12-07,510,tiktok_ads,other,ios,0,4,4,1
46032,2024-12-07,510,paid_search,US,ios,0,9,6,0
46033,2024-12-07,510,tiktok_ads,UK,ios,0,2,3,0
46034,2024-12-07,510,tiktok_ads,AU,web,0,10,9,1
46035,2024-12-07,510,organic,US,android,0,2,4,0
46036,2024-12-07,510,referral,CA,android,0,4,3,0
46037,2024-12-07,510,organic,US,android,1,10,7,0
46038,2024-12-07,510,organic,US,ios,0,6,7,1
46039,2024-12-07,510,tiktok_ads,US,ios,0,1,2,0
46040,2024-12-07,510,paid_search,US,android,0,8,6,0
46041,2024-12-07,510,paid_search,US,android,0,6,5,0
46042,2024-12-07,510,tiktok_ads,US,ios,1,4,4,0
46043,2024-12-07,510,social,US,android,0,3,2,1
46044,2024-12-07,510,tiktok_ads,UK,ios,0,10,9,0
46045,2024-12-07,510,tiktok_ads,US,android,0,10,6,0
46046,2024-12-07,510,tiktok_ads,US,android,0,2,2,0
46047,2024-12-07,510,social,AU,web,0,8,9,1
46048,2024-12-07,510,social,US,android,0,5,7,0
46049,2024-12-07,510,social,US,web,0,5,5,1
46050,2024-12-07,510,paid_search,US,web,0,7,6,0
46051,2024-12-07,510,organic,US,web,0,8,7,0
46052,2024-12-07,510,organic,US,web,0,6,8,1
46053,2024-12-07,510,organic,US,ios,0,2,2,0
46054,2024-12-07,510,paid_search,US,android,0,7,6,0
46055,2024-12-07,510,referral,UK,ios,0,7,7,0
46056,2024-12-07,510,email,US,web,0,3,5,1
46057,2024-12-07,510,paid_search,US,ios,0,4,4,0
46058,2024-12-07,510,paid_search,US,android,0,4,5,1
46059,2024-12-07,510,tiktok_ads,CA,web,0,7,5,0
46060,2024-12-07,510,social,US,ios,0,7,5,1
46061,2024-12-07,510,social,UK,android,0,5,5,0
46062,2024-12-07,510,tiktok_ads,US,web,1,3,4,0
46063,2024-12-07,510,tiktok_ads,DE,android,0,0,4,0
46064,2024-12-07,510,paid_search,US,web,0,10,9,1
46065,2024-12-07,510,social,US,web,0,8,5,1
46066,2024-12-07,510,paid_search,US,android,0,8,4,1
46067,2024-12-07,510,email,US,android,0,18,9,1
46068,2024-12-07,510,tiktok_ads,DE,ios,0,5,4,0
46069,2024-12-07,510,organic,US,android,0,5,5,0
46070,2024-12-07,510,tiktok_ads,UK,web,0,5,4,0
46071,2024-12-07,510,tiktok_ads,US,web,0,4,2,0
46072,2024-12-07,510,tiktok_ads,UK,web,0,6,4,1
46073,2024-12-07,510,email,US,web,0,5,4,1
46074,2024-12-07,510,email,CA,web,0,6,5,1
46075,2024-12-07,510,tiktok_ads,US,android,0,6,5,0
46076,2024-12-07,510,social,US,ios,0,2,3,0
46077,2024-12-07,510,tiktok_ads,US,web,0,14,7,0
46078,2024-12-07,510,tiktok_ads,US,web,0,10,8,1
46079,2024-12-07,510,tiktok_ads,US,web,0,9,4,0
46080,2024-12-07,510,referral,AU,web,0,5,4,0
46081,2024-12-07,510,paid_search,US,ios,0,6,3,0
46082,2024-12-07,510,tiktok_ads,US,ios,0,1,3,0
46083,2024-12-07,510,tiktok_ads,CA,web,0,8,5,0
46084,2024-12-07,510,organic,US,android,1,11,7,0
46085,2024-12-07,510,paid_search,US,ios,0,6,2,0
46086,2024-12-07,510,organic,US,web,0,13,8,0
46087,2024-12-07,510,organic,US,android,0,4,3,0
46088,2024-12-07,510,organic,US,web,0,11,5,1
46089,2024-12-07,510,paid_search,US,android,0,9,4,0
46090,2024-12-07,510,tiktok_ads,US,web,0,5,5,0
46091,2024-12-07,510,organic,DE,android,0,2,4,0
46092,2024-12-07,510,tiktok_ads,US,ios,0,2,1,0
46093,2024-12-07,510,referral,US,web,0,10,6,1
46094,2024-12-07,510,referral,US,android,1,12,7,1
46095,2024-12-07,510,organic,DE,ios,0,4,3,0
46096,2024-12-07,510,social,US,web,0,10,5,0
46097,2024-12-07,510,tiktok_ads,US,web,1,9,7,0
46098,2024-12-07,510,social,US,web,0,7,4,0
46099,2024-12-07,510,email,CA,android,0,5,4,0
46100,2024-12-07,510,paid_search,CA,web,0,6,4,1
46101,2024-12-07,510,paid_search,US,ios,1,4,3,0
46102,2024-12-07,510,organic,US,web,0,15,11,1
46103,2024-12-07,510,organic,DE,ios,0,4,5,0
46104,2024-12-07,510,social,US,android,0,4,3,0
46105,2024-12-07,510,tiktok_ads,US,ios,0,5,5,0
46106,2024-12-07,510,tiktok_ads,US,ios,1,11,8,0
46107,2024-12-07,510,referral,US,android,0,6,6,1
46108,2024-12-07,510,referral,UK,web,0,0,1,0
46109,2024-12-07,510,organic,UK,android,0,9,4,0
46110,2024-12-07,510,email,US,android,0,8,8,0
46111,2024-12-07,510,referral,US,ios,0,6,4,1
46112,2024-12-07,510,referral,US,android,0,5,5,1
46113,2024-12-07,510,email,US,android,0,3,6,0
46114,2024-12-07,510,tiktok_ads,US,android,0,1,4,0
46115,2024-12-07,510,social,US,web,0,8,9,0
46116,2024-12-07,510,referral,US,web,0,2,2,0
46117,2024-12-07,510,social,US,ios,0,3,8,1
46118,2024-12-07,510,social,US,ios,0,1,2,0
46119,2024-12-07,510,tiktok_ads,US,ios,0,8,7,0
46120,2024-12-07,510,organic,US,web,0,4,4,0
46121,2024-12-07,510,tiktok_ads,US,android,0,4,3,0
46122,2024-12-07,510,paid_search,US,ios,0,2,2,1
46123,2024-12-07,510,tiktok_ads,DE,ios,0,5,5,0
46124,2024-12-07,510,social,US,web,0,6,3,0
46125,2024-12-07,510,organic,US,android,0,6,6,1
46126,2024-12-07,510,tiktok_ads,US,web,1,19,9,0
46127,2024-12-08,509,tiktok_ads,US,ios,0,6,4,0
46128,2024-12-08,509,tiktok_ads,UK,ios,0,1,2,0
46129,2024-12-08,509,organic,US,android,0,17,6,0
46130,2024-12-08,509,paid_search,DE,web,0,3,3,1
46131,2024-12-08,509,organic,CA,web,0,3,3,0
46132,2024-12-08,509,tiktok_ads,US,android,0,2,3,0
46133,2024-12-08,509,organic,US,ios,0,0,1,0
46134,2024-12-08,509,tiktok_ads,US,ios,0,2,4,0
46135,2024-12-08,509,organic,US,ios,0,6,4,1
46136,2024-12-08,509,organic,AU,ios,0,5,9,1
46137,2024-12-08,509,tiktok_ads,US,web,0,3,1,0
46138,2024-12-08,509,social,DE,android,0,3,5,0
46139,2024-12-08,509,referral,US,ios,0,7,3,0
46140,2024-12-08,509,tiktok_ads,US,ios,0,8,6,0
46141,2024-12-08,509,organic,US,web,0,2,4,0
46142,2024-12-08,509,social,UK,web,0,5,4,0
46143,2024-12-08,509,organic,US,ios,0,2,4,1
46144,2024-12-08,509,paid_search,US,ios,0,7,5,0
46145,2024-12-08,509,tiktok_ads,US,web,1,20,9,1
46146,2024-12-08,509,email,US,android,0,10,5,1
46147,2024-12-08,509,organic,UK,android,0,7,3,0
46148,2024-12-08,509,social,US,android,0,4,4,1
46149,2024-12-08,509,organic,AU,ios,0,8,6,1
46150,2024-12-08,509,referral,US,ios,0,5,7,1
46151,2024-12-08,509,social,DE,web,0,6,5,0
46152,2024-12-08,509,organic,DE,ios,1,9,7,0
46153,2024-12-08,509,referral,US,ios,0,8,8,0
46154,2024-12-08,509,organic,UK,web,0,2,4,1
46155,2024-12-08,509,organic,DE,web,0,2,3,0
46156,2024-12-08,509,social,DE,web,0,7,6,1
46157,2024-12-08,509,organic,US,ios,0,7,6,0
46158,2024-12-08,509,tiktok_ads,US,web,1,4,3,0
46159,2024-12-08,509,paid_search,US,web,0,9,9,1
46160,2024-12-08,509,organic,US,ios,0,14,7,0
46161,2024-12-08,509,tiktok_ads,UK,android,0,4,3,0
46162,2024-12-08,509,organic,US,ios,0,5,3,0
46163,2024-12-08,509,organic,US,web,0,6,4,0
46164,2024-12-08,509,tiktok_ads,US,web,0,6,3,0
46165,2024-12-08,509,organic,US,android,0,6,4,1
46166,2024-12-08,509,organic,US,web,0,3,5,1
46167,2024-12-08,509,tiktok_ads,US,android,0,6,3,0
46168,2024-12-08,509,tiktok_ads,US,ios,0,5,4,0
46169,2024-12-08,509,paid_search,CA,web,0,9,7,1
46170,2024-12-08,509,email,US,android,0,5,6,1
46171,2024-12-08,509,tiktok_ads,other,ios,0,4,5,0
46172,2024-12-08,509,referral,US,web,0,7,5,1
46173,2024-12-08,509,tiktok_ads,US,android,0,4,4,0
46174,2024-12-08,509,organic,US,ios,0,6,4,0
46175,2024-12-08,509,paid_search,CA,ios,0,4,2,0
46176,2024-12-08,509,email,US,android,0,4,5,0
46177,2024-12-08,509,organic,UK,android,0,0,1,0
46178,2024-12-08,509,organic,US,ios,1,6,4,0
46179,2024-12-08,509,organic,UK,ios,0,12,7,1
46180,2024-12-08,509,tiktok_ads,US,web,0,9,5,0
46181,2024-12-08,509,social,US,android,0,4,3,1
46182,2024-12-08,509,tiktok_ads,other,web,1,6,5,0
46183,2024-12-08,509,organic,CA,android,0,3,3,1
46184,2024-12-08,509,social,US,android,1,3,4,0
46185,2024-12-08,509,organic,US,web,0,3,2,0
46186,2024-12-08,509,paid_search,US,ios,0,2,4,1
46187,2024-12-08,509,tiktok_ads,US,ios,1,7,6,1
46188,2024-12-08,509,tiktok_ads,DE,ios,0,9,9,1
46189,2024-12-08,509,tiktok_ads,US,ios,0,9,7,0
46190,2024-12-08,509,tiktok_ads,US,web,0,4,3,0
46191,2024-12-08,509,email,US,ios,1,7,6,0
46192,2024-12-08,509,tiktok_ads,UK,web,0,4,5,0
46193,2024-12-08,509,paid_search,UK,android,0,7,4,1
46194,2024-12-08,509,referral,US,android,0,6,4,1
46195,2024-12-08,509,email,US,web,0,3,4,1
46196,2024-12-08,509,social,UK,ios,0,3,3,0
46197,2024-12-08,509,email,US,web,0,1,2,0
46198,2024-12-08,509,referral,UK,ios,1,9,7,0
46199,2024-12-08,509,tiktok_ads,US,ios,0,7,4,0
46200,2024-12-08,509,tiktok_ads,US,ios,0,14,9,1
46201,2024-12-08,509,email,other,ios,0,8,9,1
46202,2024-12-08,509,paid_search,US,ios,0,4,3,1
46203,2024-12-08,509,paid_search,US,web,0,8,7,1
46204,2024-12-08,509,referral,US,web,0,5,4,0
46205,2024-12-08,509,paid_search,UK,web,0,12,9,1
46206,2024-12-08,509,tiktok_ads,US,ios,0,5,4,0
46207,2024-12-08,509,social,UK,web,0,11,7,1
46208,2024-12-08,509,tiktok_ads,DE,android,0,4,3,0
46209,2024-12-08,509,social,US,ios,1,5,4,1
46210,2024-12-08,509,social,DE,ios,0,5,4,0
46211,2024-12-08,509,organic,DE,web,0,2,6,1
46212,2024-12-08,509,tiktok_ads,CA,ios,0,0,1,0
46213,2024-12-08,509,paid_search,UK,web,0,6,4,0
46214,2024-12-08,509,social,UK,ios,1,15,10,0
46215,2024-12-08,509,tiktok_ads,US,android,0,10,6,1
46216,2024-12-08,509,paid_search,US,ios,0,2,3,0
46217,2024-12-08,509,organic,US,android,0,10,8,1
46218,2024-12-08,509,organic,DE,web,0,1,3,1
46219,2024-12-08,509,tiktok_ads,DE,web,0,6,4,1
46220,2024-12-08,509,referral,US,web,0,2,2,0
46221,2024-12-08,509,social,US,web,1,4,2,0
46222,2024-12-08,509,tiktok_ads,CA,android,0,6,4,0
46223,2024-12-08,509,tiktok_ads,US,ios,0,2,2,0
46224,2024-12-08,509,organic,US,android,1,4,5,0
46225,2024-12-08,509,referral,UK,web,0,10,7,1
46226,2024-12-08,509,tiktok_ads,UK,web,0,2,3,0
46227,2024-12-08,509,organic,US,ios,0,5,9,1
46228,2024-12-08,509,paid_search,US,web,0,5,3,0
46229,2024-12-08,509,organic,AU,ios,0,9,6,1
46230,2024-12-08,509,referral,US,web,0,4,3,0
46231,2024-12-08,509,tiktok_ads,UK,web,0,5,5,0
46232,2024-12-08,509,tiktok_ads,UK,web,0,5,5,1
46233,2024-12-08,509,organic,US,web,0,4,3,1
46234,2024-12-08,509,organic,US,ios,0,5,5,1
46235,2024-12-08,509,tiktok_ads,US,ios,0,2,1,0
46236,2024-12-08,509,paid_search,US,web,0,9,6,1
46237,2024-12-08,509,tiktok_ads,CA,web,1,4,3,0
46238,2024-12-08,509,referral,UK,ios,0,5,2,0
46239,2024-12-08,509,organic,US,web,0,3,4,0
46240,2024-12-08,509,social,DE,android,0,7,6,0
46241,2024-12-08,509,tiktok_ads,US,web,0,3,3,0
46242,2024-12-08,509,tiktok_ads,US,ios,0,0,2,0
46243,2024-12-08,509,email,US,android,0,6,3,0
46244,2024-12-08,509,paid_search,US,web,0,3,3,1
46245,2024-12-08,509,tiktok_ads,US,android,0,2,2,0
46246,2024-12-08,509,organic,US,web,0,4,2,0
46247,2024-12-08,509,paid_search,US,web,1,12,8,1
46248,2024-12-08,509,referral,DE,ios,0,9,7,1
46249,2024-12-08,509,paid_search,UK,ios,0,2,3,1
46250,2024-12-08,509,tiktok_ads,UK,android,0,11,7,0
46251,2024-12-08,509,email,UK,ios,0,5,7,1
46252,2024-12-08,509,paid_search,UK,android,0,9,8,0
46253,2024-12-08,509,social,UK,ios,1,7,7,1
46254,2024-12-08,509,paid_search,US,android,0,4,4,1
46255,2024-12-08,509,paid_search,CA,ios,0,11,7,1
46256,2024-12-08,509,tiktok_ads,US,web,0,7,6,0
46257,2024-12-08,509,paid_search,US,web,0,6,6,0
46258,2024-12-08,509,email,US,ios,0,9,6,1
46259,2024-12-08,509,email,US,ios,0,3,5,0
46260,2024-12-08,509,tiktok_ads,DE,android,0,1,3,0
46261,2024-12-08,509,paid_search,UK,web,0,5,4,0
46262,2024-12-08,509,organic,US,web,0,7,6,0
46263,2024-12-08,509,tiktok_ads,UK,ios,0,8,6,1
46264,2024-12-08,509,social,US,ios,0,6,5,0
46265,2024-12-08,509,organic,DE,web,0,3,4,0
46266,2024-12-08,509,tiktok_ads,US,web,0,6,3,1
46267,2024-12-08,509,organic,CA,web,0,8,6,1
46268,2024-12-08,509,email,US,ios,0,8,6,0
46269,2024-12-08,509,social,CA,android,1,13,9,0
46270,2024-12-08,509,tiktok_ads,US,ios,0,2,2,0
46271,2024-12-08,509,tiktok_ads,DE,web,0,8,4,0
46272,2024-12-08,509,organic,US,web,0,5,5,1
46273,2024-12-08,509,organic,US,ios,0,11,7,1
46274,2024-12-08,509,tiktok_ads,UK,ios,1,5,2,0
46275,2024-12-08,509,email,US,web,1,10,8,1
46276,2024-12-08,509,organic,UK,android,0,7,5,1
46277,2024-12-08,509,paid_search,US,web,0,4,4,0
46278,2024-12-08,509,paid_search,US,android,0,7,7,1
46279,2024-12-08,509,organic,DE,web,0,6,5,0
46280,2024-12-08,509,email,US,web,0,2,3,0
46281,2024-12-08,509,paid_search,US,android,0,1,1,0
46282,2024-12-08,509,organic,US,android,0,4,4,0
46283,2024-12-08,509,tiktok_ads,AU,ios,0,1,2,0
46284,2024-12-08,509,paid_search,other,ios,0,3,3,0
46285,2024-12-08,509,organic,US,ios,1,5,4,0
46286,2024-12-08,509,tiktok_ads,UK,android,0,6,5,1
46287,2024-12-08,509,tiktok_ads,US,ios,0,2,2,0
46288,2024-12-08,509,tiktok_ads,CA,web,1,6,5,1
46289,2024-12-09,508,organic,US,android,0,8,4,0
46290,2024-12-09,508,tiktok_ads,US,ios,0,4,4,1
46291,2024-12-09,508,social,DE,web,1,5,6,1
46292,2024-12-09,508,paid_search,UK,ios,0,7,5,1
46293,2024-12-09,508,paid_search,US,web,0,15,9,0
46294,2024-12-09,508,organic,US,web,0,9,5,1
46295,2024-12-09,508,paid_search,US,ios,0,7,5,1
46296,2024-12-09,508,email,US,ios,0,1,2,0
46297,2024-12-09,508,organic,US,web,0,11,6,1
46298,2024-12-09,508,paid_search,US,android,0,1,3,0
46299,2024-12-09,508,organic,DE,web,1,9,7,0
46300,2024-12-09,508,social,UK,web,1,10,7,1
46301,2024-12-09,508,tiktok_ads,other,web,0,4,4,0
46302,2024-12-09,508,tiktok_ads,US,android,0,10,6,0
46303,2024-12-09,508,organic,US,ios,0,10,7,1
46304,2024-12-09,508,tiktok_ads,CA,ios,0,13,7,0
46305,2024-12-09,508,referral,US,ios,0,2,3,0
46306,2024-12-09,508,social,US,android,0,7,5,0
46307,2024-12-09,508,tiktok_ads,US,ios,0,2,4,0
46308,2024-12-09,508,organic,US,android,0,10,8,0
46309,2024-12-09,508,organic,US,ios,0,2,3,0
46310,2024-12-09,508,tiktok_ads,US,ios,0,0,2,0
46311,2024-12-09,508,tiktok_ads,other,ios,0,3,5,0
46312,2024-12-09,508,email,US,web,0,6,4,1
46313,2024-12-09,508,paid_search,UK,ios,1,4,5,0
46314,2024-12-09,508,social,AU,web,1,4,6,0
46315,2024-12-09,508,tiktok_ads,DE,android,0,4,2,0
46316,2024-12-09,508,tiktok_ads,UK,web,0,2,2,1
46317,2024-12-09,508,tiktok_ads,US,ios,0,5,2,0
46318,2024-12-09,508,tiktok_ads,UK,web,0,3,2,0
46319,2024-12-09,508,tiktok_ads,US,ios,0,2,4,0
46320,2024-12-09,508,tiktok_ads,other,ios,0,4,4,0
46321,2024-12-09,508,email,US,web,0,2,2,0
46322,2024-12-09,508,tiktok_ads,US,web,0,3,3,0
46323,2024-12-09,508,organic,US,web,0,5,5,1
46324,2024-12-09,508,paid_search,CA,web,0,1,1,0
46325,2024-12-09,508,tiktok_ads,US,web,0,14,10,0
46326,2024-12-09,508,paid_search,US,web,0,10,8,1
46327,2024-12-09,508,organic,US,web,0,5,6,0
46328,2024-12-09,508,tiktok_ads,US,web,0,8,5,0
46329,2024-12-09,508,organic,UK,ios,0,8,6,1
46330,2024-12-09,508,referral,US,web,0,11,8,1
46331,2024-12-09,508,organic,US,android,0,6,2,0
46332,2024-12-09,508,email,other,web,0,7,4,1
46333,2024-12-09,508,organic,UK,web,0,12,7,0
46334,2024-12-09,508,organic,DE,ios,0,0,3,0
46335,2024-12-09,508,tiktok_ads,US,web,0,6,6,0
46336,2024-12-09,508,organic,CA,web,0,5,3,0
46337,2024-12-09,508,email,US,ios,0,6,6,0
46338,2024-12-09,508,referral,US,ios,0,15,5,0
46339,2024-12-09,508,social,UK,ios,0,8,5,1
46340,2024-12-09,508,referral,US,web,0,9,6,1
46341,2024-12-09,508,organic,UK,android,0,6,4,0
46342,2024-12-09,508,tiktok_ads,US,web,1,7,5,0
46343,2024-12-09,508,paid_search,US,android,0,6,5,0
46344,2024-12-09,508,tiktok_ads,UK,ios,0,8,5,0
46345,2024-12-09,508,social,US,web,0,7,7,1
46346,2024-12-09,508,referral,UK,ios,0,3,4,0
46347,2024-12-09,508,tiktok_ads,US,web,0,7,7,0
46348,2024-12-09,508,paid_search,CA,web,0,2,4,0
46349,2024-12-09,508,organic,US,web,0,12,9,1
46350,2024-12-09,508,tiktok_ads,US,ios,0,3,2,0
46351,2024-12-09,508,paid_search,US,ios,1,7,6,0
46352,2024-12-09,508,tiktok_ads,US,web,0,10,7,1
46353,2024-12-09,508,tiktok_ads,US,ios,0,2,2,0
46354,2024-12-09,508,tiktok_ads,US,web,0,4,5,0
46355,2024-12-09,508,paid_search,US,web,0,3,5,0
46356,2024-12-09,508,tiktok_ads,CA,android,0,4,4,1
46357,2024-12-09,508,referral,AU,web,1,8,9,1
46358,2024-12-09,508,email,UK,ios,0,4,3,0
46359,2024-12-09,508,referral,US,web,0,3,1,0
46360,2024-12-09,508,tiktok_ads,US,ios,0,1,2,0
46361,2024-12-09,508,tiktok_ads,CA,ios,0,1,2,0
46362,2024-12-09,508,tiktok_ads,UK,ios,0,2,3,0
46363,2024-12-09,508,email,US,ios,0,9,7,1
46364,2024-12-09,508,organic,US,ios,0,2,2,1
46365,2024-12-09,508,organic,US,ios,1,10,7,0
46366,2024-12-09,508,social,DE,ios,0,2,2,1
46367,2024-12-09,508,organic,US,web,1,8,6,0
46368,2024-12-09,508,organic,DE,android,0,7,4,0
46369,2024-12-09,508,paid_search,US,web,0,7,4,0
46370,2024-12-09,508,paid_search,US,ios,0,1,2,0
46371,2024-12-09,508,social,US,android,0,5,4,0
46372,2024-12-09,508,organic,US,web,0,8,7,0
46373,2024-12-09,508,tiktok_ads,UK,ios,1,5,7,1
46374,2024-12-09,508,tiktok_ads,US,web,0,6,4,0
46375,2024-12-09,508,tiktok_ads,US,android,0,3,4,1
46376,2024-12-09,508,paid_search,UK,ios,0,6,6,1
46377,2024-12-09,508,organic,US,android,0,12,7,1
46378,2024-12-09,508,paid_search,US,web,0,15,7,0
46379,2024-12-09,508,referral,UK,ios,0,5,5,0
46380,2024-12-09,508,tiktok_ads,US,web,0,4,2,0
46381,2024-12-09,508,tiktok_ads,US,android,0,7,6,0
46382,2024-12-09,508,tiktok_ads,US,android,0,3,4,0
46383,2024-12-09,508,organic,US,ios,0,2,4,0
46384,2024-12-09,508,paid_search,US,android,0,6,4,1
46385,2024-12-09,508,tiktok_ads,US,web,0,5,4,1
46386,2024-12-09,508,tiktok_ads,US,web,0,3,1,0
46387,2024-12-09,508,social,US,android,0,5,3,1
46388,2024-12-09,508,tiktok_ads,US,android,0,4,9,0
